holiday,workingday,weathersit,atemp,hum,windspeed,cnt
0,1,2,0.2273,0.7,0.19399999999999998,62
0,1,2,0.2273,0.75,0.1343,58
0,1,1,0.2121,0.65,0.3582,26
0,1,1,0.2273,0.6,0.2239,23
0,0,1,0.19699999999999998,0.64,0.3582,28
0,0,1,0.2273,0.64,0.19399999999999998,20
0,0,1,0.2273,0.64,0.1642,15
0,0,1,0.2121,0.64,0.1343,8
0,0,1,0.1818,0.69,0.1045,3
0,0,1,0.1818,0.64,0.1343,2
0,0,1,0.1818,0.59,0.1045,5
0,0,1,0.19699999999999998,0.55,0.1642,34
0,0,1,0.2121,0.59,0.0896,34
0,0,2,0.2121,0.64,0.1045,55
0,0,2,0.19699999999999998,0.64,0.1343,64
0,0,2,0.19699999999999998,0.59,0.19399999999999998,78
0,0,2,0.2273,0.55,0.1642,65
0,0,2,0.2273,0.6,0.1343,99
0,0,1,0.2121,0.69,0.2537,120
0,0,1,0.2424,0.6,0.1642,107
0,0,1,0.2879,0.6,0.0,91
0,0,1,0.2273,0.69,0.1343,68
0,0,2,0.2121,0.69,0.2537,58
0,0,1,0.2121,0.74,0.0896,43
0,0,1,0.2121,0.74,0.0896,36
0,0,1,0.19699999999999998,0.8,0.0896,32
0,0,1,0.19699999999999998,0.8,0.0896,33
0,0,1,0.1818,0.8,0.1045,33
0,0,1,0.2121,0.8,0.0,29
0,0,1,0.2273,0.8,0.0,11
0,0,1,0.2121,0.93,0.0,8
0,0,1,0.2121,0.93,0.0,1
0,0,1,0.2121,0.86,0.0,3
0,0,1,0.2121,0.86,0.0,3
0,0,2,0.2121,0.86,0.0,12
0,0,2,0.2273,0.8,0.0,38
0,0,2,0.2424,0.8,0.0,64
0,0,1,0.2727,0.75,0.0,59
0,0,1,0.3182,0.52,0.1045,97
0,0,1,0.2879,0.61,0.1045,84
0,0,1,0.303,0.61,0.0896,122
0,0,1,0.3333,0.56,0.0,109
0,0,1,0.3333,0.56,0.0,123
0,0,1,0.2879,0.56,0.19399999999999998,77
0,0,1,0.2576,0.65,0.1642,65
0,0,1,0.2576,0.65,0.19399999999999998,55
0,0,2,0.2727,0.65,0.1045,33
0,0,2,0.2424,0.7,0.1642,28
0,0,2,0.2273,0.7,0.19399999999999998,21
0,0,2,0.2121,0.65,0.2836,21
0,1,2,0.2273,0.65,0.2239,7
0,1,1,0.2121,0.64,0.2537,7
0,1,1,0.2273,0.64,0.19399999999999998,1
0,1,1,0.2273,0.64,0.19399999999999998,2
0,1,1,0.19699999999999998,0.59,0.2239,2
0,1,1,0.1667,0.64,0.2836,8
0,1,1,0.1364,0.69,0.3284,37
0,1,2,0.1364,0.64,0.2836,72
0,1,2,0.1364,0.59,0.2836,185
0,1,2,0.1364,0.59,0.2985,112
0,1,2,0.1515,0.59,0.19399999999999998,69
0,1,2,0.1515,0.59,0.19399999999999998,48
0,1,2,0.2121,0.55,0.1045,68
0,1,2,0.2273,0.59,0.0,54
0,1,2,0.19699999999999998,0.55,0.1343,86
0,1,2,0.1818,0.59,0.1343,44
0,1,2,0.1818,0.56,0.19399999999999998,86
0,1,2,0.1515,0.59,0.19399999999999998,161
0,1,2,0.1515,0.55,0.2239,156
0,1,1,0.3182,0.61,0.1045,111
0,1,3,0.1667,0.59,0.1642,78
0,1,3,0.19699999999999998,0.59,0.0896,56
0,1,2,0.1818,0.59,0.1045,34
0,1,2,0.19699999999999998,0.64,0.0896,17
0,1,2,0.1818,0.64,0.1045,8
0,1,2,0.1818,0.69,0.1045,3
0,1,2,0.2273,0.69,0.0,2
0,1,2,0.2273,0.69,0.0,2
0,1,3,0.2121,0.93,0.0,3
0,1,3,0.2121,0.93,0.0,22
0,1,3,0.2273,0.93,0.0,52
0,1,3,0.2273,0.93,0.0,135
0,1,2,0.2273,0.93,0.0,116
0,1,2,0.2273,0.93,0.0,47
0,1,2,0.2424,0.86,0.0,51
0,1,2,0.2576,0.86,0.0,55
0,1,2,0.2576,0.86,0.0,52
0,1,2,0.2576,0.8,0.0896,54
0,1,2,0.2879,0.75,0.0,52
0,1,2,0.2424,0.75,0.1343,64
0,1,2,0.2879,0.75,0.0,176
0,1,2,0.2576,0.81,0.1045,168
0,1,2,0.2424,0.81,0.1343,108
0,1,2,0.2273,0.87,0.1343,74
0,1,2,0.2273,0.87,0.1343,64
0,1,2,0.2576,0.87,0.0896,36
0,1,3,0.19699999999999998,0.93,0.19399999999999998,16
0,1,3,0.2424,0.93,0.1045,2
0,1,3,0.2273,0.93,0.19399999999999998,3
0,1,3,0.2273,0.93,0.1343,4
0,1,3,0.2273,0.93,0.1343,1
0,1,3,0.2121,0.93,0.2836,1
0,1,3,0.2424,0.93,0.1045,3
0,1,3,0.2424,0.93,0.1045,18
0,1,3,0.2121,0.93,0.2239,49
0,1,3,0.2121,0.93,0.2239,155
0,1,2,0.2576,0.93,0.0896,123
0,1,2,0.2727,1.0,0.0,61
0,1,2,0.2273,0.93,0.19399999999999998,52
0,1,2,0.2273,0.93,0.2239,64
0,1,1,0.3333,0.93,0.1642,75
0,1,1,0.3939,0.82,0.3881,63
0,1,1,0.3939,0.76,0.3284,76
0,1,1,0.3333,0.71,0.2985,103
0,1,1,0.3182,0.53,0.5224,190
0,1,1,0.2879,0.42,0.5522,182
0,1,1,0.2424,0.45,0.4925,91
0,1,1,0.19699999999999998,0.48,0.5522,75
0,1,1,0.19699999999999998,0.47,0.3284,63
0,1,1,0.2121,0.44,0.2537,40
0,1,1,0.1667,0.44,0.4478,32
0,1,1,0.1667,0.4,0.4478,12
0,1,1,0.1515,0.44,0.5224,5
0,1,1,0.1667,0.43,0.2537,2
0,1,1,0.1667,0.43,0.2537,1
0,1,1,0.1364,0.5,0.2985,2
0,1,1,0.1364,0.43,0.3582,39
0,1,1,0.1212,0.5,0.3284,87
0,1,1,0.1212,0.5,0.3582,188
0,1,1,0.1364,0.47,0.2985,133
0,1,1,0.1515,0.43,0.3284,52
0,1,1,0.1364,0.43,0.4478,64
0,1,1,0.1818,0.4,0.3582,69
0,1,1,0.1667,0.4,0.4179,51
0,1,1,0.19699999999999998,0.37,0.3881,47
0,1,1,0.19699999999999998,0.37,0.3284,60
0,1,1,0.2121,0.37,0.2537,78
0,1,1,0.19699999999999998,0.4,0.19399999999999998,175
0,1,1,0.2121,0.4,0.1642,147
0,1,1,0.2576,0.4,0.0,96
0,1,1,0.2273,0.47,0.0896,109
0,1,1,0.2121,0.55,0.1045,54
0,1,1,0.2121,0.51,0.0896,41
0,1,1,0.2273,0.47,0.1045,38
0,1,2,0.2576,0.44,0.0,13
0,1,2,0.2273,0.59,0.0,7
0,1,2,0.1667,0.63,0.1045,1
0,1,2,0.1667,0.63,0.1045,1
0,1,2,0.1515,0.63,0.1343,7
0,1,2,0.2273,0.55,0.0,28
0,1,1,0.2121,0.59,0.0,87
0,1,1,0.1515,0.74,0.1343,220
0,1,2,0.1818,0.8,0.1343,127
0,1,2,0.2121,0.51,0.1343,51
0,1,1,0.2273,0.51,0.1642,64
0,1,2,0.2424,0.48,0.1642,86
0,1,2,0.2576,0.5,0.2239,82
0,1,2,0.2727,0.45,0.1642,91
0,1,2,0.2727,0.48,0.2537,90
0,1,2,0.2879,0.42,0.2239,99
0,1,2,0.2727,0.56,0.1343,205
0,1,2,0.2576,0.6,0.1045,155
0,1,2,0.2424,0.65,0.1343,103
0,1,2,0.2424,0.65,0.1642,71
0,1,2,0.2424,0.7,0.1642,43
0,1,2,0.2424,0.65,0.1642,46
0,1,2,0.2424,0.7,0.1343,31
0,0,2,0.2424,0.7,0.1642,39
0,0,2,0.2424,0.65,0.1642,18
0,0,2,0.2424,0.75,0.1642,17
0,0,2,0.2424,0.75,0.1642,11
0,0,3,0.2273,0.93,0.1343,8
0,0,3,0.2273,1.0,0.0896,9
0,0,3,0.2576,1.0,0.0,4
0,0,3,0.2576,0.93,0.0896,4
0,0,3,0.2273,1.0,0.0896,10
0,0,3,0.2273,1.0,0.0896,20
0,0,3,0.2121,1.0,0.1343,34
0,0,3,0.2273,1.0,0.1343,47
0,0,3,0.2273,1.0,0.1642,52
0,0,3,0.2273,1.0,0.1642,72
0,0,3,0.2727,1.0,0.0,55
0,0,3,0.2727,1.0,0.0,60
0,0,3,0.2273,1.0,0.1343,71
0,0,2,0.2121,1.0,0.2836,78
0,0,2,0.2424,0.93,0.4478,83
0,0,2,0.2424,0.93,0.4478,84
0,0,1,0.2879,0.87,0.2537,69
0,0,1,0.2576,1.0,0.19399999999999998,56
0,0,1,0.2727,0.93,0.1343,45
0,0,1,0.2576,0.93,0.2239,59
0,0,1,0.2576,0.7,0.19399999999999998,39
0,0,1,0.2273,0.65,0.4179,44
0,0,1,0.2273,0.6,0.3284,20
0,0,1,0.2879,0.6,0.0896,13
0,0,1,0.2273,0.6,0.3582,2
0,0,1,0.2576,0.6,0.2239,1
0,0,1,0.2576,0.6,0.2239,1
0,0,1,0.2424,0.65,0.1642,8
0,0,1,0.2576,0.65,0.1045,23
0,0,1,0.2879,0.56,0.1045,45
0,0,1,0.2879,0.52,0.2537,89
0,0,1,0.303,0.49,0.2537,117
0,0,1,0.3333,0.46,0.0,174
0,0,1,0.3636,0.46,0.0,182
0,0,1,0.3485,0.46,0.0896,161
0,0,1,0.3485,0.46,0.0896,182
0,0,1,0.3485,0.49,0.1045,157
0,0,1,0.3636,0.46,0.0,121
0,0,1,0.303,0.56,0.1642,78
0,0,1,0.2879,0.61,0.1343,21
0,0,1,0.2879,0.61,0.1045,26
0,0,1,0.303,0.6,0.0,27
0,0,1,0.303,0.6,0.0,62
0,0,1,0.2879,0.65,0.0,30
0,1,1,0.2879,0.65,0.0,15
0,1,1,0.2727,0.75,0.0,5
0,1,1,0.2576,0.8,0.0,3
0,1,1,0.2576,0.86,0.0,1
0,1,1,0.2576,0.86,0.0,2
0,1,1,0.2576,0.86,0.0,10
0,1,1,0.2424,0.93,0.0,30
0,1,1,0.2424,0.86,0.0,95
0,1,2,0.2273,1.0,0.0,230
0,1,1,0.2727,0.8,0.0,118
0,1,1,0.2576,0.75,0.1045,55
0,1,1,0.3182,0.65,0.0896,47
0,1,2,0.3485,0.62,0.0,66
0,1,2,0.3636,0.57,0.0896,64
0,1,2,0.3636,0.57,0.0896,60
0,1,2,0.3939,0.54,0.0896,50
0,1,2,0.3485,0.57,0.1343,114
0,1,2,0.3182,0.7,0.1642,216
0,1,2,0.3333,0.66,0.1343,175
0,1,2,0.3485,0.7,0.0,128
0,1,2,0.3333,0.7,0.1045,88
0,1,1,0.3485,0.7,0.0,78
0,1,1,0.303,0.81,0.0896,37
0,1,2,0.3333,0.81,0.0,25
0,1,2,0.3182,0.87,0.0,10
0,1,2,0.3182,0.87,0.0,4
0,1,2,0.2727,0.93,0.1045,2
0,1,3,0.2727,0.93,0.1642,1
0,1,1,0.2576,0.93,0.1642,3
0,1,1,0.2273,0.81,0.3284,2
0,1,1,0.2273,0.7,0.3284,39
0,1,1,0.19699999999999998,0.65,0.4179,100
0,1,1,0.19699999999999998,0.56,0.4925,243
0,1,1,0.19699999999999998,0.52,0.4925,135
0,1,1,0.1818,0.47,0.5522,48
0,1,1,0.1818,0.47,0.4627,50
0,1,1,0.19699999999999998,0.38,0.4925,65
0,1,2,0.19699999999999998,0.32,0.4478,50
0,1,1,0.19699999999999998,0.37,0.4179,64
0,1,1,0.19699999999999998,0.35,0.3881,51
0,1,1,0.1818,0.35,0.5224,83
0,1,1,0.1818,0.32,0.5821,176
0,1,1,0.1818,0.32,0.3881,152
0,1,1,0.1212,0.4,0.4627,101
0,1,1,0.1364,0.4,0.3284,56
0,1,1,0.1061,0.33,0.4627,54
0,1,1,0.1061,0.33,0.3582,29
0,1,1,0.1061,0.33,0.3284,12
0,1,1,0.0758,0.36,0.3582,17
0,1,1,0.1061,0.36,0.2239,7
0,1,1,0.0758,0.38,0.2836,3
0,1,1,0.0758,0.45,0.1343,2
0,1,1,0.1061,0.45,0.1045,7
0,1,1,0.1515,0.45,0.0,43
0,1,1,0.1061,0.49,0.1045,99
0,1,1,0.1364,0.42,0.0,199
0,1,1,0.1364,0.39,0.1642,123
0,1,1,0.1818,0.36,0.0,59
0,1,2,0.1515,0.43,0.1642,41
0,1,2,0.1818,0.4,0.2239,61
0,1,1,0.1667,0.4,0.2537,69
0,1,1,0.1818,0.34,0.2985,58
0,1,2,0.1818,0.34,0.2836,64
0,1,2,0.19699999999999998,0.37,0.2537,79
0,1,2,0.19699999999999998,0.34,0.2537,166
0,1,2,0.1667,0.47,0.2985,170
0,1,3,0.1212,0.86,0.2537,88
0,1,3,0.1515,0.86,0.1642,84
0,1,2,0.1515,0.86,0.1642,83
0,1,3,0.1667,0.8,0.1642,46
0,1,3,0.1515,0.8,0.19399999999999998,37
0,1,3,0.1364,0.86,0.19399999999999998,16
0,1,3,0.1515,0.8,0.1343,7
0,1,3,0.1515,0.8,0.1343,3
0,1,2,0.1364,0.59,0.2239,1
0,1,2,0.1212,0.5,0.2239,6
0,1,2,0.1212,0.54,0.2836,26
0,1,1,0.0758,0.5,0.4179,99
0,1,1,0.0758,0.49,0.3284,178
0,1,1,0.1061,0.42,0.3582,122
0,1,1,0.1061,0.42,0.2985,35
0,1,1,0.1212,0.39,0.3582,45
0,1,1,0.1364,0.34,0.3881,69
0,1,1,0.1667,0.29,0.2985,62
0,1,1,0.1818,0.27,0.2836,48
0,1,1,0.19699999999999998,0.25,0.2537,50
0,1,1,0.1818,0.27,0.2985,80
0,1,1,0.1818,0.26,0.19399999999999998,165
0,1,1,0.1818,0.28,0.1343,160
0,1,1,0.1667,0.28,0.1045,112
0,1,1,0.1818,0.31,0.0896,97
0,1,1,0.2121,0.39,0.0,72
0,1,1,0.19699999999999998,0.39,0.0,51
0,1,1,0.1515,0.42,0.1045,34
0,1,1,0.1364,0.49,0.1045,14
0,1,1,0.1364,0.54,0.0896,7
0,1,1,0.1364,0.54,0.0896,3
0,1,1,0.1212,0.63,0.0896,4
0,1,1,0.1818,0.68,0.0,24
0,1,1,0.1667,0.73,0.0,74
0,1,1,0.1212,0.74,0.1642,216
0,1,1,0.1212,0.74,0.2239,140
0,1,1,0.1364,0.69,0.19399999999999998,44
0,1,1,0.2273,0.47,0.1343,64
0,1,1,0.2273,0.47,0.1343,71
0,1,1,0.2273,0.35,0.19399999999999998,110
0,1,1,0.2879,0.26,0.2537,84
0,1,1,0.3182,0.21,0.1642,74
0,1,1,0.2879,0.28,0.19399999999999998,125
0,1,1,0.3333,0.24,0.0,211
0,1,1,0.3182,0.28,0.0,174
0,1,1,0.303,0.33,0.0,101
0,1,1,0.2273,0.55,0.1343,63
0,1,1,0.2121,0.59,0.1343,47
0,1,1,0.2273,0.64,0.0896,43
0,1,1,0.2424,0.69,0.0,53
0,0,1,0.19699999999999998,0.69,0.0896,30
0,0,1,0.2121,0.86,0.0,24
0,0,1,0.2121,0.8,0.0,15
0,0,1,0.19699999999999998,0.8,0.0,10
0,0,1,0.1667,0.74,0.0896,4
0,0,1,0.1667,0.74,0.0896,1
0,0,1,0.1364,0.93,0.19399999999999998,2
0,0,1,0.1515,0.8,0.1045,11
0,0,1,0.1515,0.86,0.1343,30
0,0,1,0.1818,0.64,0.1343,43
0,0,1,0.2121,0.41,0.2537,84
0,0,1,0.2727,0.28,0.3284,114
0,0,1,0.2727,0.39,0.4627,120
0,0,1,0.2727,0.39,0.4179,135
0,0,1,0.3182,0.31,0.2836,120
0,0,1,0.303,0.29,0.4179,174
0,0,1,0.303,0.29,0.4179,145
0,0,1,0.2879,0.31,0.5224,137
0,0,1,0.2576,0.38,0.3284,64
0,0,1,0.2727,0.38,0.1642,41
0,0,1,0.2576,0.41,0.2239,40
0,0,1,0.303,0.41,0.0,51
0,0,1,0.2576,0.44,0.0896,45
0,0,1,0.2273,0.51,0.1343,32
0,0,1,0.2273,0.64,0.1045,39
0,0,1,0.2273,0.59,0.0896,24
0,0,2,0.2273,0.75,0.0896,20
0,0,2,0.2273,0.69,0.1045,12
0,0,2,0.2121,0.69,0.1642,2
0,0,2,0.2121,0.69,0.1343,5
0,0,2,0.2727,0.55,0.0,3
0,0,2,0.2273,0.64,0.19399999999999998,12
0,0,2,0.2273,0.6,0.2239,47
0,0,1,0.2727,0.45,0.3284,105
0,0,1,0.2879,0.39,0.4478,112
0,0,1,0.3182,0.32,0.4627,152
0,0,1,0.3939,0.29,0.3582,154
0,0,2,0.4091,0.3,0.4179,161
0,0,2,0.4091,0.3,0.2985,162
0,0,2,0.4242,0.28,0.3284,134
0,0,1,0.4242,0.28,0.3284,125
0,0,1,0.4091,0.32,0.2985,95
0,0,1,0.4091,0.35,0.2836,61
0,0,1,0.4091,0.35,0.3284,47
0,0,1,0.4091,0.35,0.3582,51
0,0,1,0.4091,0.35,0.2985,36
0,0,1,0.4091,0.35,0.3582,30
0,1,1,0.3939,0.37,0.3582,11
0,1,1,0.3939,0.37,0.3582,7
0,1,1,0.3333,0.4,0.2985,2
0,1,1,0.3182,0.46,0.2239,2
0,1,1,0.303,0.53,0.2836,2
0,1,1,0.303,0.53,0.2836,3
0,1,1,0.303,0.46,0.2985,26
0,1,1,0.303,0.46,0.2985,98
0,1,1,0.3939,0.4,0.4627,256
0,1,1,0.4091,0.37,0.3881,130
0,1,1,0.4394,0.33,0.2239,55
0,1,1,0.5,0.23,0.2537,53
0,1,1,0.5303,0.22,0.4478,126
0,1,1,0.5455,0.19,0.3881,120
0,1,1,0.5909,0.15,0.4925,90
0,1,1,0.5303,0.21,0.6567,90
0,1,1,0.5,0.27,0.4627,118
0,1,1,0.4545,0.33,0.6119,243
0,1,1,0.4091,0.4,0.6119,205
0,1,1,0.3939,0.43,0.4925,98
0,1,1,0.3182,0.46,0.4627,70
0,1,1,0.3182,0.5,0.5224,43
0,1,1,0.2879,0.46,0.6567,45
0,1,1,0.2879,0.49,0.4925,20
0,1,1,0.2727,0.49,0.4179,19
0,1,1,0.2424,0.42,0.7761,5
0,1,1,0.2273,0.41,0.6866,3
0,1,1,0.1818,0.37,0.5224,1
0,1,1,0.1818,0.32,0.4627,4
0,1,1,0.1818,0.32,0.3284,30
0,1,1,0.1818,0.32,0.3582,105
0,1,1,0.1818,0.32,0.3582,223
0,1,1,0.19699999999999998,0.29,0.4478,110
0,1,1,0.2121,0.27,0.2836,52
0,1,1,0.2424,0.25,0.2537,57
0,1,1,0.2727,0.24,0.2537,71
0,1,1,0.303,0.21,0.2239,82
0,1,1,0.3182,0.19,0.2239,79
0,1,1,0.3333,0.19,0.1642,85
0,1,1,0.3182,0.19,0.2537,98
0,1,1,0.303,0.22,0.2239,206
0,1,1,0.303,0.22,0.1343,212
0,1,1,0.2879,0.26,0.1343,145
0,1,1,0.2727,0.33,0.1045,101
0,1,1,0.2879,0.52,0.0,66
0,1,1,0.2879,0.44,0.0,41
0,1,2,0.2576,0.44,0.0896,20
0,1,1,0.2576,0.41,0.0896,15
0,1,1,0.2273,0.44,0.0896,9
0,1,2,0.19699999999999998,0.47,0.19399999999999998,1
0,1,1,0.19699999999999998,0.51,0.19399999999999998,1
0,1,1,0.19699999999999998,0.47,0.19399999999999998,5
0,1,1,0.19699999999999998,0.55,0.2239,33
0,1,2,0.19699999999999998,0.55,0.2239,108
0,1,2,0.2273,0.55,0.1642,230
0,1,1,0.2121,0.52,0.2836,124
0,1,1,0.2273,0.41,0.3881,69
0,1,1,0.303,0.34,0.2985,66
0,1,1,0.3939,0.32,0.3284,86
0,1,1,0.4242,0.3,0.3582,93
0,1,1,0.4545,0.28,0.4179,82
0,1,1,0.4545,0.28,0.4179,117
0,1,1,0.4545,0.31,0.3881,122
0,1,1,0.4545,0.28,0.2836,255
0,1,1,0.4091,0.4,0.2239,222
0,1,1,0.3182,0.53,0.2239,161
0,1,1,0.3939,0.43,0.19399999999999998,118
0,1,1,0.3485,0.46,0.19399999999999998,92
0,1,1,0.3333,0.53,0.19399999999999998,73
0,1,1,0.3939,0.4,0.2239,33
0,1,1,0.3333,0.53,0.19399999999999998,17
0,1,1,0.3182,0.53,0.2239,6
0,1,2,0.3182,0.53,0.2239,6
0,1,1,0.3333,0.53,0.19399999999999998,4
0,1,1,0.3182,0.57,0.19399999999999998,4
0,1,1,0.3333,0.66,0.0896,12
0,1,1,0.303,0.7,0.1343,47
0,1,1,0.3333,0.57,0.1045,126
0,1,1,0.3333,0.57,0.0896,285
0,1,1,0.3485,0.57,0.19399999999999998,179
0,1,1,0.3939,0.54,0.19399999999999998,88
0,1,2,0.4394,0.44,0.2537,90
0,1,1,0.4697,0.41,0.2239,101
0,1,1,0.5152,0.34,0.2239,123
0,1,1,0.6212,0.31,0.2239,81
0,1,1,0.6061,0.28,0.2537,106
0,1,2,0.5303,0.35,0.2985,146
0,1,2,0.5455,0.32,0.2985,274
0,1,2,0.5152,0.42,0.2836,222
0,1,1,0.4697,0.55,0.3284,175
0,1,1,0.4697,0.59,0.3284,139
0,1,1,0.5,0.55,0.3881,124
0,1,1,0.4848,0.59,0.2836,76
0,1,1,0.4545,0.67,0.2985,44
0,1,1,0.4394,0.72,0.2836,32
0,1,1,0.4394,0.72,0.2239,8
0,1,1,0.4394,0.72,0.2836,7
0,1,1,0.4545,0.67,0.2537,8
0,1,1,0.4545,0.67,0.2537,1
0,1,2,0.4545,0.67,0.1045,7
0,1,2,0.4394,0.72,0.1642,50
0,1,2,0.4242,0.77,0.2239,116
0,1,2,0.4242,0.77,0.19399999999999998,272
0,1,2,0.4242,0.77,0.19399999999999998,169
0,1,2,0.4394,0.72,0.2239,95
0,1,1,0.4394,0.72,0.1642,113
0,1,1,0.4848,0.59,0.19399999999999998,185
0,1,1,0.6212,0.43,0.19399999999999998,176
0,1,1,0.6212,0.36,0.2985,191
0,1,1,0.6212,0.36,0.3284,172
0,1,1,0.6212,0.36,0.2836,232
0,1,1,0.6212,0.34,0.3582,327
0,1,1,0.6212,0.33,0.3284,224
0,1,1,0.6212,0.29,0.5821,162
0,1,1,0.6212,0.31,0.19399999999999998,124
0,1,1,0.5455,0.21,0.4925,72
0,1,1,0.5152,0.1,0.2537,107
0,1,1,0.5,0.08,0.2836,77
0,0,1,0.4697,0.12,0.4925,29
0,0,1,0.4545,0.14,0.4179,31
0,0,1,0.4394,0.13,0.3881,17
0,0,1,0.4242,0.14,0.2985,7
0,0,1,0.4091,0.15,0.3284,3
0,0,1,0.4091,0.15,0.3284,3
0,0,1,0.4091,0.17,0.4179,6
0,0,1,0.3939,0.17,0.5224,22
0,0,1,0.3939,0.17,0.5821,45
0,0,1,0.4091,0.16,0.6567,55
0,0,1,0.4242,0.16,0.5821,106
0,0,1,0.4394,0.16,0.5821,123
0,0,1,0.4394,0.18,0.4925,119
0,0,1,0.4394,0.16,0.6119,155
0,0,1,0.4545,0.15,0.6567,196
0,0,1,0.4394,0.16,0.7463,171
0,0,1,0.4394,0.16,0.6418,120
0,0,1,0.4242,0.19,0.6119,127
0,0,1,0.3182,0.25,0.4478,88
0,0,1,0.303,0.29,0.3582,59
0,0,1,0.2879,0.28,0.5224,47
0,0,1,0.2727,0.26,0.5522,33
0,0,1,0.2576,0.28,0.4925,44
0,0,1,0.2424,0.33,0.4478,29
0,0,1,0.2121,0.35,0.4478,17
0,0,1,0.19699999999999998,0.41,0.4627,16
0,0,1,0.19699999999999998,0.41,0.5522,17
0,0,1,0.1818,0.44,0.5522,18
0,0,1,0.1818,0.44,0.5522,1
0,0,1,0.1818,0.47,0.2985,2
0,0,1,0.1667,0.51,0.2537,2
0,0,1,0.2273,0.51,0.1045,24
0,0,1,0.2121,0.47,0.2836,55
0,0,2,0.2576,0.41,0.19399999999999998,104
0,0,2,0.303,0.33,0.1642,161
0,0,1,0.3182,0.33,0.1045,182
0,0,1,0.3333,0.29,0.0,198
0,0,1,0.3485,0.27,0.1642,212
0,0,1,0.3636,0.27,0.0896,168
0,0,1,0.3636,0.29,0.0896,147
0,0,1,0.3485,0.33,0.1642,146
0,0,2,0.3333,0.36,0.1343,101
0,0,2,0.3333,0.36,0.1343,42
0,0,2,0.3636,0.42,0.0,42
0,0,2,0.3485,0.53,0.0,56
0,0,2,0.303,0.57,0.2239,47
0,0,2,0.303,0.61,0.1642,54
1,0,2,0.303,0.42,0.3284,37
1,0,2,0.303,0.42,0.3284,13
1,0,2,0.303,0.42,0.3284,4
1,0,2,0.303,0.42,0.2985,5
1,0,1,0.3182,0.45,0.1642,1
1,0,2,0.3636,0.36,0.0,3
1,0,2,0.4242,0.26,0.2985,8
1,0,2,0.4242,0.26,0.2836,19
1,0,2,0.303,0.57,0.2985,63
1,0,2,0.303,0.57,0.2836,57
1,0,2,0.303,0.57,0.2537,81
1,0,2,0.3333,0.57,0.1045,90
1,0,2,0.3182,0.66,0.19399999999999998,93
1,0,3,0.2727,0.81,0.3284,103
1,0,2,0.303,0.76,0.2537,116
1,0,2,0.2727,0.7,0.4478,87
1,0,3,0.2424,0.75,0.4179,56
1,0,2,0.2576,0.75,0.3881,80
1,0,2,0.2121,0.87,0.3582,66
1,0,2,0.2121,0.87,0.3582,49
1,0,3,0.2121,0.81,0.3881,29
1,0,3,0.19699999999999998,0.75,0.4478,34
1,0,3,0.1667,0.75,0.4179,11
1,0,3,0.1667,0.75,0.4179,2
0,1,2,0.1212,0.8,0.2836,7
0,1,2,0.1212,0.8,0.2836,40
0,1,2,0.1212,0.8,0.2537,114
0,1,2,0.1212,0.74,0.2537,106
0,1,1,0.1818,0.69,0.0,44
0,1,1,0.2273,0.64,0.0,50
0,1,1,0.2273,0.59,0.1045,55
0,1,1,0.2273,0.55,0.1642,55
0,1,1,0.2273,0.55,0.19399999999999998,58
0,1,1,0.2273,0.48,0.19399999999999998,69
0,1,1,0.2273,0.51,0.1642,86
0,1,1,0.2121,0.51,0.2239,196
0,1,1,0.2273,0.47,0.1343,167
0,1,1,0.1818,0.47,0.2836,118
0,1,1,0.19699999999999998,0.47,0.2239,105
0,1,1,0.19699999999999998,0.47,0.2537,82
0,1,1,0.1515,0.43,0.2537,77
0,1,1,0.1515,0.43,0.2537,21
0,1,1,0.1364,0.5,0.19399999999999998,6
0,1,1,0.1515,0.46,0.1642,4
0,1,1,0.1515,0.5,0.1343,1
0,1,1,0.1364,0.5,0.1642,2
0,1,1,0.1515,0.5,0.1045,8
0,1,1,0.1515,0.5,0.1045,36
0,1,1,0.1515,0.54,0.1343,96
0,1,1,0.1515,0.54,0.1642,235
0,1,1,0.2121,0.51,0.0896,139
0,1,1,0.2576,0.4,0.0,51
0,1,1,0.2576,0.41,0.1045,69
0,1,1,0.2879,0.35,0.0896,67
0,1,1,0.3182,0.28,0.0896,87
0,1,1,0.3333,0.29,0.1045,78
0,1,1,0.3485,0.25,0.0896,72
0,1,1,0.3636,0.25,0.0,94
0,1,1,0.3485,0.25,0.0896,222
0,1,1,0.3333,0.26,0.0896,209
0,1,1,0.3333,0.33,0.0,141
0,1,1,0.2424,0.6,0.1642,109
0,1,1,0.2879,0.48,0.0,91
0,1,1,0.2879,0.48,0.0,61
0,1,1,0.2576,0.55,0.0896,39
0,1,1,0.2576,0.55,0.0896,11
0,1,1,0.2576,0.6,0.0896,7
0,1,1,0.2273,0.64,0.0896,4
0,1,1,0.2121,0.64,0.1343,2
0,1,1,0.2121,0.69,0.1343,4
0,1,1,0.19699999999999998,0.69,0.19399999999999998,58
0,1,1,0.19699999999999998,0.72,0.19399999999999998,104
0,1,1,0.2273,0.7,0.2239,252
0,1,2,0.2121,0.75,0.2985,137
0,1,2,0.2424,0.7,0.2836,57
0,1,2,0.2879,0.57,0.3881,79
0,1,2,0.3333,0.53,0.3582,95
0,1,2,0.3939,0.54,0.2985,88
0,1,2,0.4091,0.5,0.2985,69
0,1,3,0.4091,0.54,0.3881,63
0,1,3,0.3939,0.62,0.2836,71
